6,0,0,0,0,0,0
14,0,0,0,0,0,0
22,0,0,0,0,0,0
30,0,0,0,0,0,0
36,0,0,0,0,0,0
44,0,0,0,0,0,0
52,0,0,0,0,0,0
60,0,5,0,0,0,5
69,1,5,0,0,0,6
77,0,0,0,0,0,0
85,0,0,0,0,0,0
93,0,0,0,0,0,0
101,0,0,0,0,0,0
109,0,0,0,0,0,0
117,0,0,0,0,0,0
122,0,0,0,0,0,0
130,0,0,0,0,0,0
138,0,0,0,0,0,0
145,0,0,0,0,0,0
153,0,0,0,0,0,0
160,0,0,0,0,0,0
167,0,0,0,0,0,0
175,0,0,0,0,0,0
183,0,0,0,0,0,0
191,0,0,0,0,0,0
199,0,0,0,0,0,0
207,0,0,0,0,0,0
215,0,0,0,0,0,0
226,0,0,0,0,0,0
231,0,0,1,0,0,0
241,0,0,0,0,0,0
250,0,0,0,0,0,0
258,0,0,0,0,0,0
266,0,0,0,0,0,0
274,0,0,0,0,0,0
280,0,0,0,0,0,0
290,0,0,0,0,0,0
300,0,0,0,0,0,0
305,0,0,0,0,0,0
311,0,0,0,0,0,0
319,0,0,0,0,0,0
326,0,0,0,0,0,0
334,0,0,0,0,0,0
342,0,0,0,0,0,0
350,0,0,0,0,0,0
358,0,0,0,0,0,0
366,0,1,1,0,0,0
376,0,0,0,0,0,0
385,0,0,0,0,0,0
392,0,0,0,0,0,0
400,0,0,0,0,0,0
408,0,0,0,0,0,0
416,0,0,0,0,0,0
424,0,0,0,0,0,0
432,0,0,0,0,0,0
439,0,0,0,0,0,0
447,0,0,1,0,0,0
455,0,0,0,0,0,0
463,0,0,0,0,0,0
471,0,0,0,0,0,0
478,0,0,0,0,0,0
483,0,1,2,0,0,0
493,0,0,0,0,0,0
500,0,0,0,0,0,0
508,0,0,0,0,0,0
516,0,0,0,0,0,0
524,0,0,0,0,0,0
534,0,0,0,0,0,0
539,0,0,0,0,0,0
549,0,0,0,0,0,0
557,0,0,0,0,0,0
565,0,0,0,0,0,0
573,0,0,0,0,0,0
581,0,0,0,0,0,0
589,0,0,0,0,0,0
597,0,0,0,0,0,0
605,0,0,0,0,0,0
613,0,0,0,0,0,0
617,0,0,0,0,0,0
624,0,0,0,0,0,0
634,0,0,0,0,0,0
641,0,0,0,0,0,0
649,0,0,0,0,0,0
