4,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0
12,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0
19,0,0,0,0,0,0,0,0.25,0,0.1,0.01,0
27,0,0,0,0,0,0,0.1,0,0,0,0.01,0
35,0,0,0,0,0,0,0.1,0,0.25,0.25,0.01,0
43,0,0,0,0,0,0,0.1,0.1,0.25,0.1,0.01,0
51,0,0,0,0,0,0,0.1,0.25,0.25,0,0.01,0
59,0,0,0,0,0,0,0.25,0,0.1,0.25,0.01,0
68,0,0,0,0,0,0,0.25,0.1,0.1,0.25,0.01,0
78,0,0,0,0,0,0,0.25,0.25,0.25,0,0.01,0
84,0,0,0,0,0,0.1,0,0,0.1,0,0.01,0
93,0,0,0,0,0,0.1,0,0.1,0.1,0,0.01,0
102,0,0,0,0,0,0.1,0,0.25,0.1,0,0.01,0
109,0,0,0,0,0,0.1,0.1,0,0,0.1,0.01,0
115,0,0,0,0,0,0.1,0.1,0,0.25,0.1,0.01,0
125,0,0,0,0,0,0.1,0.1,0.1,0.25,0.25,0.01,0
135,0,0,0,0,0,0.1,0.25,0,0,0,0.01,0
139,0,0,0,0,0,0.1,0.25,0,0.1,0.1,0.01,0
147,0,0,0,0,0,0.1,0.25,0.1,0.1,0,0.01,0
155,0,0,0,0,0,0.1,0.25,0.25,0,0.25,0.01,0
165,0,0,0,0,0,0.25,0,0,0.1,0,0.01,0
174,0,0,0,0,0,0.25,0,0.1,0.1,0,0.01,0
183,0,0,0,0,0,0.25,0,0.25,0.1,0,0.01,0
190,0,0,0,0,0,0.25,0.1,0,0,0.1,0.01,0
199,0,0,0,0,0,0.25,0.1,0.1,0,0.1,0.01,0
207,0,0,0,0,0,0.25,0.1,0.25,0,0,0.01,0
215,0,0,0,0,0,0.25,0.1,0.25,0.25,0.25,0.01,0
224,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0.01,0
234,0,0,0,0,0,0.25,0.25,0.25,0,0,0.01,0
239,0,0,0,0,0,0.25,0.25,0.25,0.1,0.25,0.01,0
247,0,0,0,0,0.1,0,0,0,0.1,0.1,0.01,0
255,0,0,0,0,0.1,0,0,0.1,0.1,0,0.01,0
263,0,0,0,0,0.1,0,0,0.25,0,0.25,0.01,0
272,0,0,0,0,0.1,0,0.1,0,0,0.25,0.01,0
283,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.01,0
290,0,0,0,0,0.1,0,0.1,0.25,0,0.25,0.01,0
300,0,0,0,0,0.1,0,0.25,0,0.1,0,0.01,0
307,0,0,0,0,0.1,0,0.25,0.1,0,0.1,0.01,0
315,0,0,0,0,0.1,0,0.25,0.25,0,0,0.01,0
323,0,0,0,0,0.1,0,0.25,0.25,0.25,0.25,0.01,0
331,0,0,0,0,0.1,0.1,0,0,0.25,0.1,0.01,0
339,0,0,0,0,0.1,0.1,0,0.1,0.25,0,0.01,0
347,0,0,0,0,0.1,0.1,0,0.25,0.1,0.25,0.01,0
355,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.01,0
364,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0
372,0,0,0,0,0.1,0.1,0.1,0.25,0.1,0,0.01,0
380,0,0,0,0,0.1,0.1,0.25,0,0,0.25,0.01,0
388,0,0,0,0,0.1,0.1,0.25,0.1,0,0.1,0.01,0
397,0,0,0,0,0.1,0.1,0.25,0.25,0,0.1,0.01,0
406,0,0,0,0,0.1,0.25,0,0,0,0.1,0.01,0
414,0,0,0,0,0.1,0.25,0,0.1,0,0,0.01,0
422,0,0,0,0,0.1,0.25,0,0.1,0.25,0.25,0.01,0
430,0,0,0,0,0.1,0.25,0,0.25,0.25,0.1,0.01,0
440,0,0,0,0,0.1,0.25,0.1,0,0.25,0.25,0.01,0
449,0,0,0,0,0.1,0.25,0.1,0.1,0.25,0.25,0.01,0
458,0,0,0,0,0.1,0.25,0.1,0.25,0.25,0.25,0.01,0
467,0,0,0,0,0.1,0.25,0.25,0,0.25,0.25,0.01,0
476,0,0,0,0,0.1,0.25,0.25,0.1,0.25,0.25,0.01,0
485,0,0,0,0,0.1,0.25,0.25,0.25,0.25,0.25,0.01,0
493,0,0,0,0,0.25,0,0,0,0.25,0.1,0.01,0
501,0,0,0,0,0.25,0,0,0.1,0.25,0,0.01,0
509,0,0,0,0,0.25,0,0,0.25,0.1,0.25,0.01,0
518,0,0,0,0,0.25,0,0.1,0,0.1,0.25,0.01,0
526,0,0,0,0,0.25,0,0.1,0.1,0.1,0.1,0.01,0
532,0,0,0,0,0.25,0,0.1,0.25,0,0.1,0.01,0
540,0,0,0,0,0.25,0,0.25,0,0,0,0.01,0
549,0,0,0,0,0.25,0,0.25,0.1,0,0,0.01,0
